profile_id,profile_email,profile_username,profile_birthdate,profile_age,profile_password,profile_gender,profile_degree,profile_family_situation,profile_children_situation,profile_country,profile_height,profile_smoke,profile_languages,profile_preferences_gender,profile_preferences_min_age,profile_preferences_max_age,profile_preferences_countries
havdq4WmzeuxsWQxHN,dilara@gmail.com,Dilara,1955-04-08,67,4RAAvZHkgslL9APYI2,Woman,Phd,Separate,Yes living with me,Turkey,149.0,No,Turkish,Man,61,75,Czech Republic Romania Norway Finland Denmark Italy Lithuania Serbia Spain
fa54ofRSS5Nzv6jCPk,dilek@gmail.com,Dilek,1954-10-05,67,aBVkpouOq8kyEEeKWB,Woman,Secondary School,Separate,Yes living with me,Turkey,149.0,Yes occasionally,Icelandic Latvian Turkish,Man,61,73,Romania Portugal Spain Russia Netherlands Sweden Turkey Norway Finland Denmark Poland Italy Slovenia Serbia Lithuania Bulgaria Germany Croatia
fnqxNHgjDvduR1kHBu,dinara.(given.name)@gmail.com,Dinara (given name),1982-04-04,40,GjS6nZ3QK8ht77j9Fk,Woman,Postgraduate,Widower,Yes but not living with me,Turkey,182.0,No,Finnish German Dutch Turkish,Woman,35,49,Ukraine Portugal Iceland Spain Russia Latvia Sweden Finland Denmark Italy Slovenia France Serbia Bulgaria Germany Estonia Croatia
ZGR6u70klu9q0KLayP,ebru@gmail.com,Ebru,1966-03-01,56,v0OiKe2w2MoA4tIy01,Woman,Undergraduate,Separate,No,Turkey,165.0,Yes occasionally,Italian Romaninian Estonian Turkish,Man,46,62,Hungary Ukraine United Kingdom Portugal Iceland Spain Czech Republic Sweden Netherlands Turkey Finland Poland Italy Slovakia Lithuania Germany Croatia
EMKvQvno7ZJ7136Qig,ece@gmail.com,Ece,1993-10-20,28,hRGn5oOfT0y9hmPWat,Woman,Secondary School,Widower,Yes living with me,Turkey,147.0,Yes regularly,Serbian German Hungarian Turkish,Man,20,36,Sweden Romania Finland France Estonia
pZTsEY2X09Q8Jh3Icb,ecem@gmail.com,Ecem,1981-04-13,41,d5TaRYsfjndzLsve81,Woman,Elementary School,Widower,No,Turkey,185.0,Yes regularly,Russian Turkish,Man,32,46,Sweden Denmark
w8KXLNEEr06uj0KxQU,elif@gmail.com,Elif,1957-05-27,65,9O86uBlrsN8VKoI0Qd,Woman,Postgraduate,Widower,Yes but not living with me,Turkey,149.0,No,Turkish,Woman,56,72,Romania Hungary Ukraine Iceland Russia Spain Czech Republic Turkey Poland Slovenia Serbia France Bulgaria
BKBxcE1vLTSArAvxRG,emel@gmail.com,Emel,1973-10-27,48,vEupT8E4E8So9pZeuI,Woman,Secondary School,Divorced,No,Turkey,167.0,Yes occasionally,Lithuanian Finnish Turkish,Man,39,58,Netherlands Romania Norway Finland Italy Bulgaria France
RTPTFehyJfvtHEaMsd,emine@gmail.com,Emine,2001-08-09,20,1SNRKJNqpo3jndn1eM,Woman,Secondary School,Widower,Yes but not living with me,Turkey,149.0,No,Ukrainian Italian Spanish Turkish,Man,13,29,Latvia Norway Finland United Kingdom Slovakia France Lithuania Portugal Iceland Spain Russia
2vpvjqqeS9UqAr3dAT,erendiz@gmail.com,Erendiz,1984-01-17,38,HS6ItGpdxkIjD67jhw,Woman,Elementary School,Separate,No,Turkey,167.0,Yes regularly,Slovak Ukrainian Turkish,Man,33,45,Netherlands Ukraine Poland Bulgaria Serbia Lithuania Portugal Iceland Estonia
1Z7xAG4UwjIEmg7MuJ,esma@gmail.com,Esma,1998-12-06,23,4nQHfUWsHra2AUviCD,Woman,Secondary School,Widower,Yes but not living with me,Turkey,177.0,No,Polish Portuguese Turkish,Man,16,29,Ukraine Estonia
z00ZxjH8L30TEWojaM,esra@gmail.com,Esra,1956-04-20,66,zVPD1jN09CQq8rPVez,Woman,Undergraduate,Separate,Yes living with me,Turkey,147.0,No,Hungarian Turkish,Woman,57,76,Czech Republic Sweden Hungary Norway Poland Slovenia France Lithuania Russia Estonia
xLDFAlvhL6CRUhMopD,evrim@gmail.com,Evrim,1972-11-19,49,waMA13A4OGMS23M9zK,Woman,Postgraduate,Widower,Yes but not living with me,Turkey,147.0,Yes regularly,Czech Turkish,Man,42,59,Sweden Netherlands Turkey Hungary Norway Lithuania Iceland Spain
JguQwfpHurIJN2mZPX,eylem@gmail.com,Eylem,2003-07-03,19,axHsH6wwt7T59XV5ZT,Woman,Elementary School,Never married,Yes living with me,Turkey,149.0,Yes occasionally,Ukrainian Czech Slovene Turkish,Woman,13,25,Latvia Czech Republic Hungary Norway Serbia Germany Iceland Spain Russia Croatia
oyIjbXhobBLb85TXTU,ezel.(given.name)@gmail.com,Ezel (given name),2000-09-17,21,6BK4idbJdULFBXPbc5,Woman,Elementary School,Divorced,No,Turkey,149.0,No,Estonian Turkish,Man,13,29,Romania Hungary Ukraine United Kingdom Iceland Latvia Sweden Czech Republic Turkey Norway Finland Italy Slovakia Lithuania Serbia Bulgaria Croatia
5NFb6Zuz4glNuTmhpq,fatima.(given.name)@gmail.com,Fatima (given name),1957-05-08,65,MUecH9yE8RECFqGHjA,Woman,Elementary School,Widower,Yes but not living with me,Turkey,149.0,No,Latvian Finnish Dutch Turkish,Woman,56,73,Netherlands Czech Republic Turkey Romania Finland Slovakia Slovenia Lithuania Bulgaria
fkXv7ch5pOybFIA5OQ,feryal@gmail.com,Feryal,1954-07-25,68,w0Q6QExRAI5KupIusv,Woman,Secondary School,Divorced,No,Turkey,177.0,Yes occasionally,English Ukrainian Turkish,Man,58,77,Finland Portugal Croatia
6TwXk6EbA3aAlUPZVL,fethiye.(disambiguation)@gmail.com,Fethiye (disambiguation),1999-03-07,23,0t9qhRVhVg54oTPPjf,Woman,Phd,Divorced,Yes but not living with me,Turkey,147.0,Yes regularly,Romaninian Slovene Turkish,Man,13,29,Hungary Ukraine Poland Slovenia Estonia
ZsoKDY01mIsxUXAjcb,fidan@gmail.com,Fidan,1993-10-05,28,zrYzsPeMDfKpi8QpTh,Woman,Secondary School,Divorced,Yes but not living with me,Turkey,187.0,Yes occasionally,Ukrainian Italian Turkish,Man,23,36,Czech Republic Norway Lithuania Serbia Germany Russia Spain
A2zptc13GhmUxTryfS,filiz@gmail.com,Filiz,1971-06-11,51,nd0TMmQ8LknVbMWFiS,Woman,Elementary School,Divorced,Yes but not living with me,Turkey,175.0,Yes regularly,Croatian Slovene Turkish,Man,45,60,Hungary Denmark Poland United Kingdom Italy Lithuania France Serbia Portugal Estonia Croatia Spain
VPqVB3IVUN1MlwdTKC,funda@gmail.com,Funda,1958-07-09,64,nxnVVLo24EV2wACNCo,Woman,Undergraduate,Divorced,No,Turkey,190.0,Yes occasionally,Hungarian Turkish,Woman,59,72,Sweden Romania Turkey Poland Denmark Italy United Kingdom Bulgaria Lithuania France Iceland Spain
J2qMHLPqkikp056wzM,gamze@gmail.com,Gamze,1961-01-04,61,ENtK0A6COAzX4DgKX0,Woman,Elementary School,Never married,Yes living with me,Turkey,167.0,Yes occasionally,German Turkish,Woman,52,69,United Kingdom Italy Bulgaria Portugal
8JRyOlpyiiB807fJJd,gizem@gmail.com,Gizem,1983-11-25,38,u7OrzicIPhv96JTXsD,Woman,Elementary School,Never married,Yes but not living with me,Turkey,149.0,No,Spanish Turkish,Man,32,47,Romania Hungary Ukraine Portugal Iceland Russia Spain Netherlands Czech Republic Turkey Finland Poland Slovakia France Bulgaria Lithuania Germany Estonia
nnsBcZoamGN0yccUWJ,gökçe@gmail.com,Gökçe,1998-11-18,23,4lJlQMQAYjIhd6dCdt,Woman,Secondary School,Widower,No,Turkey,147.0,Yes regularly,Serbian Turkish,Man,18,31,Czech Republic Netherlands Norway Ukraine Finland Denmark United Kingdom Slovakia Germany Iceland Croatia
lvVdzOziXnRD2YqFOZ,gökçen@gmail.com,Gökçen,1998-02-17,24,Djta1NW9JariaRjzVg,Woman,Postgraduate,Widower,Yes but not living with me,Turkey,152.0,Yes regularly,English Norwegian Turkish,Man,19,33,Romania Hungary Ukraine United Kingdom Russia Latvia Czech Republic Sweden Netherlands Denmark Poland Italy Slovenia Slovakia France Croatia
W5j29mYjmWu4StEZk4,göksu.(disambiguation)@gmail.com,Göksu (disambiguation),1950-02-09,72,eVrz6kbTmcmcrmj8CO,Woman,Postgraduate,Never married,Yes living with me,Turkey,180.0,Yes regularly,Bulgarian Hungarian Turkish,Man,63,77,Romania Ukraine United Kingdom Netherlands Latvia Czech Republic Norway Finland Poland Italy Lithuania Germany Croatia Estonia
yXXQDkoSDza1vZ7vT9,göksun.(given.name)@gmail.com,Göksun (given name),1982-06-03,40,5fMnJ7rIfMYxnZJrVZ,Woman,Undergraduate,Divorced,Yes but not living with me,Turkey,147.0,Yes regularly,Russian Spanish Turkish,Man,30,47,Romania Ukraine Finland Serbia France Spain
CCODNOOAgJQleAA61C,gönül@gmail.com,Gönül,1969-11-30,52,09GTdWIapQ5EfyihjS,Woman,Postgraduate,Separate,Yes living with me,Turkey,147.0,Yes regularly,Italian Estonian Turkish,Man,42,58,Romania Hungary United Kingdom Spain Latvia Sweden Netherlands Norway Denmark Poland Italy France Croatia
jnLVnLf2dKC8rVqkRH,görkem@gmail.com,Görkem,1995-07-14,27,sRYZ9G7aa0KZgI94rF,Woman,Undergraduate,Never married,No,Turkey,160.0,No,Spanish Turkish,Woman,20,37,Ukraine Italy
T66nLAKxtJaJUxhKo8,gözde@gmail.com,Gözde,1989-04-30,33,c4wtz7cCjKGCQszn42,Woman,Phd,Separate,No,Turkey,165.0,Yes regularly,Estonian Swedish Turkish,Woman,26,39,Sweden Czech Republic Latvia Romania Ukraine Poland United Kingdom Slovenia France Serbia Germany
7fQizQ9qsfGhVVNK3K,gul.(name)@gmail.com,Gul (name),1999-10-23,22,KBDY4NPc8vI471RuJY,Woman,Undergraduate,Divorced,Yes living with me,Turkey,165.0,No,Polish Slovene Swedish Turkish,Woman,15,31,Hungary Norway Finland Poland Slovakia Serbia Portugal Germany Croatia Estonia
gtwN8iDMlPEkVpQJy4,gülbahar@gmail.com,Gülbahar,2005-01-03,17,v0mSEXl0MHAPW4CbKA,Woman,Elementary School,Divorced,No,Turkey,167.0,Yes regularly,Turkish,Man,7,23,Romania Hungary Ukraine Portugal Spain Czech Republic Sweden Netherlands Turkey Norway Denmark Italy Slovakia Germany Croatia Estonia
ljIjRxPZVLykK8xpsJ,gülcan@gmail.com,Gülcan,1985-08-20,36,at6lYw9sdUI8JJqwHV,Woman,Postgraduate,Widower,No,Turkey,190.0,Yes occasionally,Lithuanian Finnish Swedish Turkish,Man,31,45,Romania United Kingdom Iceland Spain Czech Republic Latvia Turkey Denmark Poland Slovakia Slovenia Lithuania Bulgaria Croatia Estonia
6eWSGUltWTJnZshFpS,güler@gmail.com,Güler,1998-05-13,24,uz1Q9V3EuTRZrWSQeW,Woman,Postgraduate,Never married,Yes but not living with me,Turkey,147.0,No,French Latvian Turkish,Woman,19,31,Sweden Finland Denmark Lithuania Serbia Bulgaria Iceland Estonia
d16CdsObfUmypwSbDO,gülşah@gmail.com,Gülşah,1975-06-14,47,VoGneatzSdTAoI1Gjn,Woman,Undergraduate,Widower,No,Turkey,149.0,Yes occasionally,Turkish,Woman,38,54,Sweden Turkey Romania Hungary Norway Ukraine United Kingdom Bulgaria Serbia Russia Estonia Croatia
hGsQSwq3ibZWLfNgvd,gülşen@gmail.com,Gülşen,1963-03-19,59,lC2BZPsZT2Ag8IpvH5,Woman,Postgraduate,Widower,No,Turkey,147.0,Yes occasionally,Polish Portuguese Lithuanian Turkish,Man,53,64,Romania Ukraine Poland United Kingdom Slovenia Iceland Germany Russia Estonia Croatia
0ikIo42BzotiyPrPnA,güneş@gmail.com,Güneş,1992-07-10,30,lgimuSdtWRsiRnVtvU,Woman,Phd,Widower,No,Turkey,170.0,Yes regularly,Turkish,Woman,21,35,Latvia Sweden Turkey Ukraine Poland United Kingdom Italy Germany Croatia
I5prpxSdowYAA7gYGw,günseli@gmail.com,Günseli,1963-01-27,59,T0PVzeehRYtOCUwDRy,Woman,Undergraduate,Separate,Yes but not living with me,Turkey,180.0,Yes regularly,Slovak Russian Czech Turkish,Man,53,68,Netherlands Turkey Denmark Poland United Kingdom Iceland Russia
Y7eYasrCWuUpKKApYB,haleh@gmail.com,Haleh,1992-10-23,29,wHW2R48OXVkUA6WUoN,Woman,Secondary School,Separate,Yes but not living with me,Turkey,190.0,Yes regularly,Turkish,Woman,20,39,Romania Hungary Ukraine Iceland Netherlands Czech Republic Latvia Sweden Turkey Finland Denmark Italy Bulgaria Germany
kqg0FiszZWw6vB8kHT,halide.(name)@gmail.com,Halide (name),1963-08-10,58,vUOWx39ZEmgF4yVtbM,Woman,Undergraduate,Never married,No,Turkey,157.0,Yes occasionally,Icelandic Slovene Turkish,Man,53,66,Romania Hungary Finland Poland United Kingdom Portugal Iceland Spain Russia Croatia Estonia
QCVwMnEZW5557v8ClA,handan.(name)@gmail.com,Handan (name),1973-03-20,49,auHcibmij4SMbrSrlE,Woman,Postgraduate,Separate,No,Turkey,170.0,No,Serbian German Turkish,Woman,42,55,Norway Italy Lithuania Germany
KWvdAmIbyBDdy35vfE,hande@gmail.com,Hande,1994-01-27,28,6RoUm7KhFHvZvl4KeB,Woman,Secondary School,Widower,Yes living with me,Turkey,149.0,Yes regularly,Turkish,Man,19,37,Czech Republic Netherlands Norway Ukraine Finland Poland Slovakia France Lithuania Serbia Portugal Spain
8mPp6Wi3PU0pSjSTGl,hanife@gmail.com,Hanife,1981-02-09,41,y5yWCb44qlPgLFnmvn,Woman,Postgraduate,Never married,Yes living with me,Turkey,149.0,Yes regularly,German Hungarian Turkish,Man,32,46,Netherlands Latvia Romania Hungary Slovenia Lithuania Serbia Bulgaria Portugal Iceland Spain Estonia
rpP4Mx2tQCguFfkNDQ,harika@gmail.com,Harika,1987-07-21,35,1u0q8962T5YobEouQw,Woman,Phd,Separate,Yes but not living with me,Turkey,152.0,Yes regularly,Turkish,Man,30,44,Netherlands Ukraine Lithuania Portugal Croatia
UkaHzZIlIHHLDnME3A,hasibe@gmail.com,Hasibe,2005-02-18,17,NRF9mrvxFaWzZ2psbj,Woman,Elementary School,Divorced,Yes living with me,Turkey,149.0,No,Serbian Slovene Turkish,Woman,12,26,Czech Republic Sweden Romania Hungary Italy Slovenia Bulgaria Serbia Portugal Spain Croatia Estonia
cwU1Vn37Vj2kjldxX5,hasret@gmail.com,Hasret,1970-09-27,51,opDT1puDvQQLGKm6Oe,Woman,Undergraduate,Divorced,No,Turkey,175.0,No,Turkish,Woman,45,56,Portugal Russia
n0Ar4EeojglmoTnl6U,hatice@gmail.com,Hatice,1971-10-12,50,eQtH5Y8Msl2biirKLs,Woman,Secondary School,Divorced,Yes living with me,Turkey,185.0,Yes occasionally,Dutch Turkish,Woman,40,60,Netherlands Turkey Romania Ukraine Italy United Kingdom Slovenia Lithuania Bulgaria Serbia Estonia Spain
XPMex4j6DjSg9SfyGj,hatun@gmail.com,Hatun,2004-02-03,18,J0TmJIEyTlmBFF0UpU,Woman,Secondary School,Divorced,No,Turkey,185.0,No,Turkish,Man,11,27,Finland Italy Slovakia Iceland
oMBnpRP4hOLw7bP5VQ,havva@gmail.com,Havva,2004-01-16,18,U2fusH6JD0dMtlkof6,Woman,Elementary School,Separate,Yes living with me,Turkey,190.0,Yes regularly,Icelandic Turkish,Woman,10,23,Turkey Romania Serbia Spain
it0yIzovyO7zNv8LIU,hayrünnisa@gmail.com,Hayrünnisa,1989-08-31,32,gDvf0CsjFfaz591684,Woman,Secondary School,Widower,No,Turkey,190.0,No,Bulgarian Turkish,Woman,25,41,Czech Republic Turkey Italy United Kingdom Slovakia Bulgaria France Portugal Russia Spain Estonia
Tkb9MIzD2JIJh67XOI,hazal.(name)@gmail.com,Hazal (name),1970-03-23,52,5l5lZlOkfGJStrZGEI,Woman,Elementary School,Widower,No,Turkey,185.0,Yes regularly,Slovak French Estonian Turkish,Man,47,57,Portugal Russia Netherlands Latvia Sweden Norway Poland Italy Slovenia Bulgaria Serbia Germany Croatia
w9gu11LsZxW2vNcGNN,hülya@gmail.com,Hülya,1978-08-14,43,BJn2SQVpt1rVOKpUnx,Woman,Postgraduate,Widower,Yes living with me,Turkey,147.0,Yes occasionally,Polish Turkish,Man,35,50,Netherlands Czech Republic Turkey Hungary Norway Serbia
XJkVhvA6nB9f8oZ83I,i̇dil.(name)@gmail.com,İdil (name),1983-05-20,39,XrfQYlw4hLociio1Za,Woman,Phd,Never married,No,Turkey,149.0,No,Croatian Turkish,Woman,30,46,Netherlands Finland Poland Italy Slovakia Serbia Lithuania France Portugal Germany Spain
bsOb4nppFrsDJu2CLN,ilgın.(given.name)@gmail.com,Ilgın (given name),2000-08-05,21,8IhclkhAzUrtLlYeAz,Woman,Secondary School,Widower,Yes but not living with me,Turkey,162.0,Yes occasionally,Slovak Ukrainian German Turkish,Man,12,29,Romania Hungary Ukraine Russia Spain Czech Republic Netherlands Sweden Turkey Finland Denmark Slovenia Lithuania Bulgaria Serbia Germany Estonia Croatia
QNf5CmCBHmwPy3u4Ej,i̇pek.(given.name)@gmail.com,İpek (given name),2004-07-06,18,BqHfIoja7k6GgkeAqq,Woman,Phd,Separate,Yes living with me,Turkey,182.0,Yes regularly,Turkish,Man,10,26,Turkey Hungary Slovakia Bulgaria Iceland
GLVeZD7CR5WYIefBQV,irem.(disambiguation)@gmail.com,Irem (disambiguation),1975-02-22,47,T0hPisfVFhHC9Iof4z,Woman,Phd,Divorced,Yes but not living with me,Turkey,177.0,No,Slovak Ukrainian Polish Turkish,Man,37,57,Iceland Spain Russia Czech Republic Norway Finland Poland Denmark Slovenia Bulgaria France Germany Croatia Estonia
Urhr9X01fOn2sZLINf,irmak@gmail.com,Irmak,1982-01-11,40,1p8GMsKsyGTafkIerQ,Woman,Secondary School,Widower,No,Turkey,157.0,Yes regularly,Latvian Turkish,Man,34,50,Romania United Kingdom Portugal Spain Netherlands Latvia Sweden Norway Italy Slovenia Slovakia France Germany Estonia Croatia
B3lEtLwWPrmjHlytlK,i̇senbike@gmail.com,İsenbike,2000-09-28,21,mEie6geqvud1Zw1UYy,Woman,Postgraduate,Widower,No,Turkey,182.0,No,Polish Bulgarian Turkish,Woman,15,26,Hungary Ukraine Iceland Spain Russia Czech Republic Latvia Poland Denmark Italy Lithuania France Bulgaria Croatia
N5pNQSK4nwbDcQLf5Q,işıl@gmail.com,Işıl,1987-10-12,34,R33xKW3HZJa9u9q9mZ,Woman,Undergraduate,Widower,No,Turkey,185.0,No,German Turkish,Woman,26,42,Poland Italy United Kingdom Iceland
3zsLfuoYKHTaPWGtxQ,işın@gmail.com,Işın,1980-02-25,42,IdPjN1OOmftjWCTAb8,Woman,Undergraduate,Divorced,No,Turkey,190.0,Yes occasionally,Danish Turkish,Woman,33,47,Latvia Hungary Norway Poland Slovenia Bulgaria Iceland Germany Estonia
1qmKOMqGgwbvx6rJNh,i̇zel@gmail.com,İzel,1962-06-22,60,pw63j6RxZK9DdZNa68,Woman,Secondary School,Separate,Yes living with me,Turkey,185.0,No,Slovak Turkish,Man,52,66,Turkey
pk6uVVrLZ96oFQVnJ6,jale.(name)@gmail.com,Jale (name),1953-05-12,69,Oga3LgNzYsJtQ6qXvc,Woman,Secondary School,Divorced,No,Turkey,180.0,Yes regularly,Turkish,Woman,60,76,Netherlands Czech Republic Sweden Latvia Romania Turkey Finland Denmark Italy Serbia Portugal
2iqoY85sAUGabqxq5Y,kadriye.(given.name)@gmail.com,Kadriye (given name),1969-04-10,53,qJsEB034ElcqNWOcBf,Woman,Secondary School,Separate,Yes living with me,Turkey,147.0,Yes occasionally,English Spanish Romaninian Turkish,Woman,48,61,Romania Ukraine United Kingdom Portugal Iceland Russia Netherlands Latvia Sweden Turkey Norway Slovenia Slovakia France Bulgaria Estonia
Tz806V3JGq940IlJwl,konca@gmail.com,Konca,1981-09-09,40,kHwaUv3Rs8wzhGHUC6,Woman,Undergraduate,Divorced,No,Turkey,187.0,No,Turkish,Man,33,45,Romania Hungary Portugal Iceland Latvia Netherlands Norway Finland Poland Denmark Italy Slovakia Slovenia Bulgaria France Germany Estonia Croatia
TnNFPm2YAGGSsqzd0v,kubra@gmail.com,Kubra,1950-08-28,71,QJC5qOjiFdGXQskkU9,Woman,Phd,Divorced,Yes but not living with me,Turkey,149.0,Yes regularly,Latvian Turkish,Man,62,77,United Kingdom Portugal Russia Spain Latvia Czech Republic Denmark Poland Slovakia Slovenia Serbia Lithuania Germany Croatia
J6z8Y9yXqCutAk5j6r,lamia.(disambiguation)@gmail.com,Lamia (disambiguation),1991-02-24,31,P9iQmeVcAihm0GDWoj,Woman,Postgraduate,Widower,No,Turkey,185.0,No,French Turkish,Man,21,39,Hungary
A1H8ZVt5KHEcx6kbqH,lara.(name)@gmail.com,Lara (name),1971-12-31,50,pXKm6pDAEQiPDuhwyi,Woman,Undergraduate,Never married,Yes living with me,Turkey,190.0,No,French Latvian Czech Turkish,Man,43,59,Hungary United Kingdom Portugal Iceland Russia Czech Republic Netherlands Latvia Sweden Turkey Denmark Italy Slovakia Serbia Bulgaria Lithuania France Germany Croatia
u9IOm759O9C8nJI4lB,latife@gmail.com,Latife,1978-01-21,44,L5OLcTAtlM5LiEAKar,Woman,Phd,Widower,No,Turkey,182.0,Yes occasionally,Russian Romaninian Turkish,Man,39,50,Slovenia Iceland Croatia Russia
UrOwCZTdzi4tVem3dU,leila.(name)@gmail.com,Leila (name),1971-09-13,50,YLDSZlmmikYI8QtDgV,Woman,Postgraduate,Separate,Yes but not living with me,Turkey,182.0,Yes occasionally,Polish Bulgarian Turkish,Woman,42,60,Latvia Netherlands Romania Turkey Norway Ukraine Slovakia Estonia
XukKSKClH1Jf9XObUG,mehtap@gmail.com,Mehtap,1959-03-26,63,yxGlzh4M2mrwAlIYLH,Woman,Postgraduate,Never married,No,Turkey,185.0,Yes occasionally,Turkish,Woman,57,68,Ukraine Portugal Spain Russia Turkey Norway Denmark Slovenia Slovakia Serbia Bulgaria Lithuania Germany Estonia
3wxq8YFojwfD3dU4Vc,melek.(disambiguation)@gmail.com,Melek (disambiguation),1951-08-19,70,Ko9w3eq3iAFSOA8mnX,Woman,Phd,Divorced,Yes but not living with me,Turkey,147.0,No,Lithuanian Turkish,Man,61,78,Hungary United Kingdom Portugal Russia Spain Turkey Finland Denmark Italy Slovenia France Lithuania Croatia Estonia
tX8Nkm6bd7t9oJbOUL,melike@gmail.com,Melike,1977-10-12,44,YaSbgmpkNYcHKEuV1s,Woman,Postgraduate,Divorced,No,Turkey,180.0,Yes occasionally,English Italian Turkish,Man,36,52,Czech Republic Sweden Ukraine Italy France Germany Iceland Spain
G2xX8R9bwjqoG6QRJA,melis@gmail.com,Melis,1987-06-24,35,3aisStaPuwT4eou5aQ,Woman,Postgraduate,Never married,Yes but not living with me,Turkey,149.0,No,Slovene Croatian Turkish,Man,27,41,Latvia Hungary Ukraine Finland Poland Denmark Slovenia Lithuania Serbia Iceland Spain
0yHncEcxH6ZVOVF1Fp,meltem@gmail.com,Meltem,1975-06-30,47,Wv6o88FAT9EMPnPaqO,Woman,Postgraduate,Widower,Yes living with me,Turkey,187.0,Yes regularly,Turkish,Man,37,54,Czech Republic Denmark Bulgaria Serbia Spain
LDFtQr95MlGka82s6x,meral@gmail.com,Meral,1990-06-30,32,khetDKyidS3nW1gri2,Woman,Undergraduate,Never married,Yes but not living with me,Turkey,185.0,No,Russian Icelandic Latvian Turkish,Woman,23,41,Netherlands Czech Republic Turkey Ukraine Denmark United Kingdom Slovenia France Germany Iceland Croatia Spain
tYQmgC4EBrzjytq7c1,mercan@gmail.com,Mercan,1960-12-04,61,wY1zbWqPHF3VcuhDAc,Woman,Postgraduate,Divorced,Yes living with me,Turkey,149.0,No,Turkish,Man,53,67,Sweden Hungary Poland Italy Bulgaria Portugal Germany Spain
AslulZMVjnaU19BAqb,merve@gmail.com,Merve,1988-08-09,33,AlzuQtMGCsSDvarrVw,Woman,Postgraduate,Separate,Yes but not living with me,Turkey,147.0,No,Italian Danish Spanish Turkish,Man,25,40,Turkey Norway Italy Slovakia
YyOlv4UYQNsa5DMhK7,meryem@gmail.com,Meryem,1986-08-25,35,LeHLeNoIVMOnF0mxQX,Woman,Postgraduate,Divorced,Yes living with me,Turkey,187.0,Yes regularly,Hungarian Turkish,Man,28,41,Turkey Hungary Ukraine Slovenia Serbia France Lithuania Iceland Estonia
BxNaoS8dkUFe3DThAg,miray.(turkish.name)@gmail.com,Miray (Turkish name),2004-04-28,18,AGzEiH3EpYCZZxAqpf,Woman,Postgraduate,Divorced,No,Turkey,162.0,No,Icelandic Turkish,Man,9,28,Latvia Sweden Romania Ukraine United Kingdom Russia
Tn326671gkYlJ4og9G,muazzez@gmail.com,Muazzez,1976-03-27,46,wxKKGdxBsE0Wodl2hJ,Woman,Elementary School,Separate,Yes living with me,Turkey,147.0,Yes regularly,Icelandic Turkish,Woman,36,56,Latvia Netherlands Sweden Italy Slovakia France Serbia Germany Estonia Russia Spain
HbRk6F47fdCxyRPOVo,müge@gmail.com,Müge,1984-11-20,37,sx09O2Y4eRRlDgCJeA,Woman,Postgraduate,Separate,Yes living with me,Turkey,180.0,Yes occasionally,French Turkish,Woman,27,45,Romania United Kingdom Portugal Russia Latvia Sweden Norway Denmark Italy Slovakia Slovenia Lithuania Bulgaria France Estonia Croatia
YSAQMoEifvGmyL0Vyz,müjde@gmail.com,Müjde,1952-09-15,69,WlOLHXbmjH6dZ9a1od,Woman,Elementary School,Never married,Yes but not living with me,Turkey,147.0,Yes regularly,Turkish,Woman,63,76,Poland Italy United Kingdom Slovenia France Bulgaria Portugal Croatia
